Price,Close,High,Low,Open,Volume
Ticker,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS
Date,,,,,
2004-11-05,32.40339279174805,37.74319949904285,30.022997905892378,37.74319949904285,279042883
2004-11-08,32.253265380859375,33.71152608796489,32.16748672515734,32.939506406561115,82638332
2004-11-09,32.2961540222168,32.639272543567834,31.974479181358063,32.21037341020533,44953063
2004-11-10,32.188934326171875,32.57494421386759,32.16749064130955,32.381939270019735,20896119
2004-11-11,31.931591033935547,32.33904652687625,31.867256059436887,32.31760088092749,19153711
2004-11-12,32.01738357543945,35.34135784103876,31.588484240205194,32.1674992262782,5104155
2004-11-15,32.01738357543945,32.01738357543945,32.01738357543945,32.01738357543945,0
2004-11-16,31.588476181030273,32.081710388878136,31.395471234913998,32.038821055301575,15905272
2004-11-17,31.567028045654297,32.25326714555515,31.524138715456647,31.60991737585195,24043420
2004-11-18,31.588476181030273,34.24765412973372,31.52414119899151,32.16749101937909,21545230
2004-11-19,31.545578002929688,32.103149034538724,31.524134322492934,31.58846929049802,19074889
2004-11-22,31.931591033935547,32.18893093193018,30.88078775935587,31.567026832892353,33741682
2004-11-23,32.53206253051758,32.81084816941299,32.146052552053895,32.167498205306856,35706926
2004-11-24,33.36841583251953,33.454194509542724,32.682174636245584,32.83228830271021,36985500
2004-11-25,33.04672622680664,33.88308071856422,32.9394999830678,33.411288387468815,28246130
2004-11-26,33.04672622680664,33.04672622680664,33.04672622680664,33.04672622680664,0
2004-11-29,33.153961181640625,33.45419242253638,32.91806688952077,33.11107380915258,17041910
2004-11-30,33.92599105834961,34.18333107630598,32.960965991013204,33.41131102243686,47944693
2004-12-01,34.183311462402344,34.526433907263375,33.88308423151744,34.09753281453448,40466184
2004-12-02,34.50499725341797,34.89100718139913,34.29054860232711,34.52644486721428,21840421
2004-12-03,34.14043426513672,34.698001532303095,33.99031667831072,34.63366654557652,15302190
2004-12-06,34.26910400390625,35.21268118497024,34.16187771786427,34.99823253958223,13179942
2004-12-07,34.50499725341797,35.06256845828945,34.1189873254368,34.39777489122056,25779588
2004-12-08,34.311988830566406,34.82666868265838,34.11898388603191,34.612220053185276,26046708
2004-12-09,34.311988830566406,34.462106405223665,34.14043149766618,34.26910146068917,11302275
2004-12-10,33.88309097290039,34.998229323829776,33.75442101215102,34.998229323829776,11900146
2004-12-13,34.14043426513672,34.31199161194362,33.81875933150382,33.947429304956984,8461089
2004-12-14,34.998226165771484,35.06256114034092,34.226206470938294,34.354876420077154,19229175
2004-12-15,36.07048797607422,36.24204534242488,35.148350443479615,35.16979805929576,28750713
2004-12-16,35.94181442260742,36.45649432399704,35.813144447260015,36.24204174728735,11662995
2004-12-17,35.59870529174805,36.11338538717909,35.38425656088428,36.070497997024844,10503541
2004-12-20,35.70591735839844,36.00614860304338,35.598691072447544,35.598691072447544,7543022
2004-12-21,36.24203872680664,36.37070869143045,35.791693850623325,35.81314146252442,12386305
2004-12-22,35.66303253173828,36.43505250664083,35.55581015302181,36.43505250664083,10146313
2004-12-23,35.70591735839844,36.02759228955518,35.598691072447544,35.598691072447544,6996610
2004-12-24,35.87747573852539,36.199150643752176,35.72735816495582,35.920363108091884,6717558
2004-12-27,36.477943420410156,36.67094841205254,35.598697149584886,35.81314975809638,13158428
2004-12-28,37.292850494384766,37.378629172111665,36.58516560472345,36.64950059469266,12664876
2004-12-29,37.33573532104492,38.214981432831365,37.142730364313444,37.314291634751164,19708872
2004-12-30,36.73527526855469,37.65740871537581,36.585161617219825,37.37862509812657,19720972
2004-12-31,37.42152404785156,37.70030772210824,36.8853964624471,36.92828776875449,7890946
2005-01-03,37.9576530456543,38.086323055978546,37.33574668685471,37.74320433734624,12163233
2005-01-04,38.0863151550293,38.45088141755164,37.593078908875086,38.021980163213364,13687440
2005-01-05,36.392154693603516,38.214977802913566,35.277012431725964,37.93619420079194,17104466
2005-01-06,35.47002410888672,36.34927030419975,34.99823547873392,36.34927030419975,22095028
2005-01-07,35.74880599975586,36.00614592554487,35.51290975888404,35.98469831393202,9361992
2005-01-10,35.79169464111328,37.743191765471934,35.64158098796869,37.743191765471934,8200237
2005-01-11,35.08401107788086,35.941813509535834,34.97678871894593,35.81314353745718,9977935
2005-01-12,33.904537200927734,35.384241860550766,33.454192304520724,34.740892008540754,17880980
2005-01-13,35.08401107788086,35.38424232162969,34.14043390043469,34.440661217487595,13217640
2005-01-14,34.80522537231445,35.42713150918413,34.56932912866822,35.31990522994572,12506623
2005-01-17,34.84812545776367,35.2126878310617,33.92598786248823,35.16980044990704,11141163
2005-01-18,34.8910026550293,35.212677553283086,34.74088901140937,34.955337634680056,7756406
2005-01-19,34.226219177246094,35.19124415404814,34.09754918033915,34.74089916487385,10792112
2005-01-20,33.56141662597656,34.311988791628494,33.23974171878412,34.311988791628494,10544514
2005-01-24,33.475643157958984,36.32783073033213,33.34697316000822,36.32783073033213,4581762
