Price,Close,High,Low,Open,Volume
Ticker,GODREJCP.NS,GODREJCP.NS,GODREJCP.NS,GODREJCP.NS,GODREJCP.NS
Date,,,,,
2002-07-01,5.052162170410156,5.147772579349206,5.000010868709069,5.147772579349206,63252
2002-07-02,5.126041889190674,5.189058184953393,4.971760527607133,5.076063104720986,394968
2002-07-03,4.963070392608643,5.052162358419916,4.943513498319811,5.015221696250474,118860
2002-07-04,4.819655418395996,5.01956911883764,4.624087661206423,4.960899040357873,152052
2002-07-05,4.95220422744751,5.052161497418646,4.726215594359378,4.726215594359378,572748
2002-07-08,5.158636093139648,5.365068424591575,4.889187779165171,4.943511880591771,483564
2002-07-09,5.4020094871521,5.4606798478287875,5.160809599019849,5.160809599019849,639048
2002-07-10,5.406356334686279,5.591058697630276,5.278150901808317,5.378107869653262,792204
2002-07-11,5.308574199676514,5.569330764754458,5.267287588116,5.569330764754458,469488
2002-07-12,5.669285774230957,5.75403179293061,5.278151020647025,5.5258700087631185,2768196
2002-07-15,5.419393539428711,5.867026432114768,4.971761268435145,5.867026432114768,178728
2002-07-16,5.519351959228516,5.645384602818884,5.2694601095714795,5.4715469024822765,355512
2002-07-17,5.369414806365967,5.70405320797011,5.323782579643794,5.43460423456261,163356
2002-07-18,5.417223930358887,5.460682743006628,5.365071987457463,5.378110128606016,137208
2002-07-19,5.302053451538086,5.423739810049519,5.2694587357994,5.3802803962954355,46284
2002-07-22,5.57150411605835,5.975677141611449,5.162985458182736,5.378109800465954,1759644
2002-07-23,5.921351432800293,6.275545862299549,5.649729590705617,5.671459611617928,2584236
2002-07-24,5.810529708862305,6.138648483618203,5.7583784051272975,5.86702726542152,1406976
2002-07-25,5.793145656585693,6.138648182293768,5.75837812246897,6.084324065659525,435348
2002-07-26,5.391145706176758,5.856161121651606,5.245555893250333,5.812701707976737,865536
2002-07-29,5.080410957336426,5.4324325768790445,4.843556958407728,5.4324325768790445,434436
2002-07-30,4.986974239349365,5.247731121240471,4.895709439483702,5.247731121240471,202536
2002-07-31,5.15211820602417,5.243382972912451,4.6175668068431905,4.726215649699288,608328
2002-08-01,5.008702278137207,5.3259566414984985,4.943513153136778,5.128215518548194,1203144
2002-08-02,4.950031280517578,5.091274832986909,4.867458399354508,4.941339709136114,242556
2002-08-05,5.019566535949707,5.352031489928229,4.921783018517174,5.15646383337072,306600
2002-08-06,4.986974239349365,5.080411855217226,4.943514499995554,5.049989944415652,202560
2002-08-07,5.095621109008789,5.162983671079417,5.08041046860584,5.134734583990147,164844
2002-08-08,5.158636093139648,5.195576743220533,5.0043547374172395,5.080409163276091,1045152
2002-08-09,5.260770320892334,5.315094468471714,5.0608565749962935,5.0608565749962935,136212
2002-08-12,5.44112491607666,5.59540602833689,5.3585523204468055,5.460681501661014,490296
2002-08-13,5.538908004760742,5.5801952316788475,5.467200115790316,5.5801952316788475,138828
2002-08-14,5.515005111694336,5.5954048749514245,5.445470046889823,5.5954048749514245,331032
2002-08-15,5.515005111694336,5.515005111694336,5.515005111694336,5.515005111694336,0
2002-08-16,5.4672017097473145,5.5410830575694465,5.443299487583567,5.5410830575694465,64308
2002-08-19,5.375936031341553,5.497623054264737,5.352033811655101,5.478065844940305,101016
2002-08-20,5.519351959228516,5.554120120988492,5.228174122011027,5.321611419672461,271992
2002-08-21,5.562809467315674,5.645382657366384,5.495447847918184,5.515004427043506,161916
2002-08-22,5.510658264160156,5.704053108530926,5.449815089027122,5.541080162572899,181440
2002-08-23,5.547600269317627,5.619308155168967,5.488929898306273,5.619308155168967,106680
2002-08-26,5.725783824920654,5.777935129931266,5.486756699442386,5.704054425345864,460728
2002-08-27,5.736650466918945,5.97567702572609,5.649730983534021,5.97567702572609,206232
2002-08-28,5.843125343322754,5.867028183364231,5.727957396619581,5.727957396619581,283368
2002-08-29,5.927870750427246,5.9756758037357285,5.786627162791368,5.8083571846171225,224040
2002-08-30,6.529782772064209,6.757944531652429,5.949598839634071,6.029999218812184,1030920
2002-09-02,6.277716636657715,6.518916471500141,6.192970647925134,6.518916471500141,453576
2002-09-03,6.260335445404053,6.329870516658772,6.195146005256466,6.249470124251071,626484
2002-09-04,6.416787147521973,6.460246552100513,5.975673413934338,5.975673413934338,216216
2002-09-05,6.177763938903809,6.518920942477134,6.138650139704136,6.510228434483654,273816
2002-09-06,6.014789581298828,6.2798923655194,5.551946272171019,6.025654281341835,208800
2002-09-09,5.977848052978516,6.0299993489638855,5.921350504814788,5.921350504814788,108672
2002-09-10,5.977848052978516,5.977848052978516,5.977848052978516,5.977848052978516,0
2002-09-11,6.179938316345215,6.301624755298136,5.988716147726291,6.301624755298136,91188
2002-09-12,6.171244144439697,6.247298296067865,6.093017176914556,6.18862791500084,154992
2002-09-13,6.216872692108154,6.2972730494417375,5.704051765319299,6.090840741285859,220464
2002-09-16,6.108227729797363,6.292930124437151,6.036519836372554,6.232087553167873,124020
2002-09-17,6.04086446762085,6.151685513039147,5.975675032252411,6.123437669528535,233868
2002-09-18,5.975674629211426,6.084323473599947,5.975674629211426,5.982193696647085,147900
2002-09-19,5.953945159912109,5.975674555506306,5.921350444828334,5.951772344691186,85644
2002-09-20,5.91700553894043,5.962637777424546,5.704054678219471,5.921351792063624,89376
2002-09-23,5.964810848236084,6.030000289229108,5.76924376864218,5.864853871164803,112464
2002-09-24,6.029999732971191,6.079977595203869,5.8213945357451475,5.867026767215213,154800
2002-09-25,6.201664447784424,6.3016207917799525,5.930042636836275,5.975674867319179,198624
2002-09-26,6.238607406616211,6.247299293284212,6.084326262835991,6.134304766600192,139644
2002-09-27,6.199490070343018,6.301619203939015,6.16906817655825,6.297273574365394,219588
2002-09-30,6.051729679107666,6.518919221555164,5.812702558091632,6.112572867150873,622188
2002-10-01,6.103882789611816,6.138650335926092,5.867029035769002,5.975677307154731,273420
2002-10-02,6.103882789611816,6.103882789611816,6.103882789611816,6.103882789611816,0
2002-10-03,5.853989124298096,6.0843243598031025,5.81487595737215,6.0843243598031025,89952
2002-10-04,5.725783824920654,5.867027408927173,5.688843472627953,5.867027408927173,198012
2002-10-07,5.630172252655029,5.764896747858245,5.617134117516168,5.764896747858245,104004
2002-10-08,5.7040557861328125,5.7323042609961705,5.595406897261273,5.649731030850671,93228
2002-10-09,5.680151462554932,5.732302766409573,5.623653905866114,5.732302766409573,169992
2002-10-10,5.760550022125244,5.845296028485112,5.649728369323298,5.651901806129476,42144
2002-10-11,5.667111873626709,5.8040091665902676,5.627998716604219,5.7344741126014664,72960
2002-10-14,5.693188190460205,5.862680215397972,5.619307497728099,5.840950819309409,103416
2002-10-15,5.693188190460205,5.693188190460206,5.693188190460206,5.693188190460206,0
2002-10-16,5.875718593597412,5.975674938788422,5.7323022110455035,5.91917800926579,189504
2002-10-17,5.91700553894043,5.971330283670935,5.812702924295236,5.971330283670935,50244
2002-10-18,5.906138896942139,5.921349222040076,5.873544188589333,5.91917640726785,69132
2002-10-21,5.840952396392822,5.927871247600543,5.7866276481184995,5.873547121018883,78900
2002-10-22,5.819220066070557,5.888755119473813,5.78879879105284,5.78879879105284,50184
2002-10-23,6.043036937713623,6.2364305324006395,5.867025863399278,5.971328445944476,441996
2002-10-24,5.945253372192383,6.112571959030195,5.927869606762675,6.112571959030195,174300
2002-10-25,5.912660598754883,6.025655111163952,5.87789305647517,6.025655111163952,87372
2002-10-28,5.912660598754883,5.973503797744383,5.895276827615026,5.921352484324812,64920
2002-10-29,5.8670268058776855,5.921350920923487,5.853988670118875,5.897448086494023,49728
2002-10-30,5.822748184204102,6.019791413380712,5.813892301618381,5.973298188161351,40596
2002-10-31,5.889166831970215,5.977726288920537,5.811678336450522,5.867027442799637,59388
2002-11-01,5.922374725341797,6.017576223094872,5.922374725341797,5.922374725341797,520740
2002-11-04,5.944515228271484,5.977724937944571,5.895807569627954,5.966654612438524,19512
2002-11-05,6.035290241241455,6.061857892850322,5.898024357973693,5.911307867066737,38244
2002-11-06,6.035290241241455,6.035290241241455,6.035290241241455,6.035290241241455,0
2002-11-07,5.933447360992432,6.028647628980644,5.9024514535188946,5.977726776366968,37956
2002-11-08,5.986580848693848,6.006506421229864,5.940087001546435,5.977724968297559,37260
2002-11-11,5.9799394607543945,6.002078847554039,5.902450340110431,5.922375914914633,67224
2002-11-12,5.9843668937683105,6.002078020714601,5.931231612661895,5.931231612661895,36240
2002-11-13,5.933447360992432,5.995437909094061,5.922377032081756,5.977726776366968,103692
