Price,Close,High,Low,Open,Volume
Ticker,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS
Date,,,,,
2002-07-01,1.2713699340820312,1.2997980919670653,1.268211197574755,1.2997980919670653,13593600
2002-07-02,1.2611041069030762,1.2974289620216395,1.185295754540893,1.2974289620216395,13536000
2002-07-03,1.2824252843856812,1.2974290710810965,1.2808459631903981,1.2974290710810965,12928000
2002-07-04,1.2389934062957764,1.283214963599759,1.1852958278941088,1.283214963599759,16505600
2002-07-05,1.234255313873291,1.2958496846115253,1.234255313873291,1.2958496846115253,14464000
2002-07-08,1.2508385181427002,1.297429106562265,1.2468901679784707,1.297429106562265,16492800
2002-07-09,1.287163257598877,1.2958496648067634,1.2634731588167338,1.2958496648067634,18873600
2002-07-10,1.3171709775924683,1.3171709775924683,1.283215144253962,1.2958499035870208,18457600
2002-07-11,1.2539969682693481,1.3329639535132525,1.2539969682693481,1.330594925128721,23718400
2002-07-12,1.273738980293274,1.299798109687136,1.273738980293274,1.299798109687136,13120000
2002-07-15,1.2705801725387573,1.3029566790828044,1.2413624023680314,1.3029566790828044,13664000
2002-07-16,1.2713699340820312,1.2737389629284657,1.246100418568183,1.2737389629284657,13536000
2002-07-17,1.2508385181427002,1.3321746444891411,1.2445211390527142,1.2997981354880215,13824000
2002-07-18,1.283215045928955,1.283215045928955,1.2634732948188054,1.2824253382301112,13504000
2002-07-19,1.283215045928955,1.283215045928955,1.2634732948188054,1.283215045928955,13248000
2002-07-22,1.2168827056884766,1.3029567970083542,1.204247947323841,1.3029567970083542,17408000
2002-07-23,1.2066168785095215,1.283214941917068,1.204247849741108,1.283214941917068,18912000
2002-07-24,1.2508385181427002,1.310063864742237,1.2342554097984988,1.310063864742237,12992000
2002-07-25,1.2437316179275513,1.253997347944649,1.2437316179275513,1.253997347944649,12832000
2002-07-26,1.234255313873291,1.3029566767003522,1.2310966716418315,1.3029566767003522,13152000
2002-07-29,1.2089855670928955,1.2832145808454265,1.1845057669342398,1.2832145808454265,13568000
2002-07-30,1.1955616474151611,1.2832150610301933,1.184506210181717,1.2832150610301933,14784000
