Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
1996-01-01,1.1312602758407593,1.1502411347291195,1.1103812858096258,1.1502411347291195,700000
1996-01-02,1.1293622255325317,1.1483431762873353,1.1198718406630108,1.1312603568111643,824000
1996-01-03,1.1331583261489868,1.1369544979590653,1.1198717700676497,1.1293621543389083,568000
1996-01-04,1.1255654096603394,1.13125970973122,1.1160750302193105,1.1331577494162943,564000
1996-01-05,1.1236677169799805,1.1312600590805595,1.119871545929691,1.1255657572511968,378000
1996-01-08,1.1103812456130981,1.119871719967654,1.1046870334066614,1.1236678916079021,474000
1996-01-09,1.0743170976638794,1.1103807576518534,1.0629285877478611,1.1103807576518534,966000
1996-01-10,1.0781137943267822,1.0876042691470946,1.0667252788471326,1.0743176225002324,452000
1996-01-11,1.0743170976638794,1.0932980380317414,1.0629285877478611,1.0781132676358856,636000
1996-01-12,1.0724197626113892,1.076215935077834,1.0629292861913318,1.074317803590666,862000
1996-01-15,1.0591330528259277,1.0686235287002934,1.0534388397076169,1.0724197009484624,362000
1996-01-16,1.040151834487915,1.0629288601572913,1.040151834487915,1.0591326892123951,716000
1996-01-17,1.0078842639923096,1.061030743921019,0.9983938825639369,1.0401517599660421,858000
1996-01-18,1.0021905899047852,1.0078848037094614,0.9870058085738898,1.0078848037094614,660000
1996-01-19,0.9699223637580872,0.9983936833787108,0.962330023926965,1.002189853294272,852000
1996-01-22,0.9661266803741455,0.9832094083429446,0.9566362055520206,0.9699228522014204,718000
1996-01-23,0.960432231426239,0.9870054301789399,0.9528398889254672,0.9661265335557487,798000
1996-01-24,0.9357572197914124,0.960432382042441,0.9300630072767909,0.960432382042441,898000
1996-01-25,0.9243684411048889,0.9300627425063314,0.9148780594462852,0.9357569533999236,780000
1996-01-26,0.9243684411048889,0.9243684411048889,0.9243684411048889,0.9243684411048889,0
1996-01-29,0.9433494210243225,0.9471455922967557,0.9091838795724244,0.9243685646621569,622000
1996-01-30,0.9566359519958496,0.9680244644591512,0.943349308868072,0.943349308868072,904000
1996-01-31,0.9832091331481934,1.0002919468434839,0.968024450089202,0.9566359377949585,688000
1996-02-01,1.055336594581604,1.062928937020418,0.9870054221244179,0.9832092509050109,848000
1996-02-02,1.1065845489501953,1.136953907663339,1.0629285505461372,1.0553362108678515,1638000
1996-02-05,1.1369543075561523,1.176814150140685,1.1198715825255383,1.1065849381614075,1812000
1996-02-06,1.1293622255325317,1.1578335611568562,1.1198718406630108,1.1369545696313008,1776000
1996-02-07,1.0876041650772095,1.1103811938570365,1.0724194792239914,1.129362051173559,1172000
1996-02-08,1.1559350490570068,1.195794884576755,1.0951962305250469,1.0876038895220324,1334000
1996-02-09,1.385603666305542,1.3875017064059845,1.2717183640278324,1.1559351121575296,3440000
1996-02-12,1.3324575424194336,1.4406485723302818,1.3096805120722677,1.385604037070694,5702000
1996-02-13,1.3096802234649658,1.3666227867847494,1.2622280421112195,1.3666227867847494,2902000
1996-02-14,1.4083808660507202,1.4425464066865568,1.3628267213617447,1.30968032481711,4928000
1996-02-15,1.3988903760910034,1.4311578760034944,1.393196164640481,1.4083808491856864,2382000
1996-02-16,1.3514381647109985,1.3950941771627121,1.3324573094076138,1.398890348223389,2792000
1996-02-19,1.334355354309082,1.385603705583664,1.3286610528306388,1.3514380777287083,2594000
1996-02-20,1.2774128913879395,1.334355552603015,1.2546358631050551,1.334355552603015,2722000
1996-02-21,1.2774128913879395,1.2774128913879395,1.2774128913879395,1.2774128913879395,0
1996-02-22,1.300189733505249,1.3191705876899096,1.2906993516668448,1.2774127084836564,1696000
1996-02-23,1.298291802406311,1.3286611716530077,1.2906994600946369,1.3001898427302998,1374000
1996-02-26,1.2850052118301392,1.3191707536610575,1.2812090405155927,1.2982918566849835,1294000
1996-02-27,1.2888013124465942,1.300189825765509,1.2527376416827687,1.286903272147371,1682000
1996-02-28,1.2622286081314087,1.307782679215012,1.254636262950808,1.2888018162635106,844000
1996-02-29,1.1635277271270752,1.2527378050100457,1.138852566465109,1.2527378050100457,2550000
1996-03-01,1.180610179901123,1.195794953287518,1.1388523019851222,1.1635274569166836,1464000
1996-03-04,1.1635277271270752,1.1768142824774643,1.1578334244712867,1.1806104540787,1294000
1996-03-05,1.1635277271270752,1.1635277271270752,1.1635277271270752,1.1635277271270752,0
1996-03-06,1.1768141984939575,1.1957951456534275,1.169221855833315,1.163527644091765,720000
1996-03-07,1.161629557609558,1.1957951913972826,1.1483430026991026,1.1768142435117168,972000
1996-03-08,1.157833456993103,1.1654258004088318,1.1388525984537812,1.1616296287009675,774000
1996-03-11,1.1369543075561523,1.155935253935728,1.129361965207466,1.1578332942689695,648000
1996-03-12,1.1217697858810425,1.136954472785144,1.1122794018199156,1.136954472785144,800000
1996-03-13,1.1692218780517578,1.1768142208566759,1.1388525068320858,1.1217696902670877,972000
1996-03-14,1.1654258966445923,1.1957953633231573,1.1559355118451935,1.1692220686659278,1058000
1996-03-15,1.1388523578643799,1.1768140669233844,1.1388523578643799,1.1768140669233844,1614000
1996-03-18,1.1331583261489868,1.1483431038971759,1.112279426447493,1.138852629118042,776000
1996-03-19,1.1217697858810425,1.1388526039020932,1.1008908866418394,1.1331583010591186,1234000
1996-03-20,1.1217697858810425,1.1217697858810425,1.1217697858810425,1.1217697858810425,0
1996-03-21,1.1407504081726074,1.1445465788109586,1.1198714244077526,1.1217694644730043,1286000
1996-03-22,1.1369543075561523,1.1464447807459401,1.1141772805100936,1.1407505692383555,388000
1996-03-25,1.1483427286148071,1.1578331097845764,1.1312599157982386,1.136954126398531,826000
1996-03-26,1.1559350490570068,1.1692216005583602,1.1312598955432878,1.1483427080539925,1286000
